-6.577164846954309141e+00,-1.091671769456678476e+01,-8.415347571542838523e+00,1.452657155163842617e+01,5.245459958418086543e+00,-2.632740388971160250e+00,-3.151079630290849032e+00,-6.156462025202279698e+00,3.000000000000000000e+00
-6.569291172558126668e+00,-1.090356287872002738e+01,-8.423449555715318837e+00,1.540370976265076308e+01,5.247417838987393779e+00,-2.787415029620637696e+00,-3.293392988095888541e+00,-6.204651255687918976e+00,3.000000000000000000e+00
-6.522925013837164165e+00,-1.088818802674750152e+01,-8.397212266894644728e+00,1.629468449585763068e+01,5.211672778388492411e+00,-2.942841418118268049e+00,-3.418274517918575839e+00,-6.201393535753785713e+00,3.000000000000000000e+00
-6.441790830573090432e+00,-1.087171086617535209e+01,-8.338668874908830020e+00,1.719858322996708822e+01,5.138902549752343951e+00,-3.097799537753985533e+00,-3.526679538716808615e+00,-6.150341358074911113e+00,3.000000000000000000e+00
-6.329680382286693607e+00,-1.085487311719357351e+01,-8.250068815752047868e+00,1.811451599134841217e+01,5.030573729418915008e+00,-3.250754183083722548e+00,-3.619466175939179742e+00,-6.055330910102668440e+00,3.000000000000000000e+00
-6.190535650579589877e+00,-1.083831801127968220e+01,-8.134166956853913888e+00,1.904124472185921846e+01,4.888496006290608875e+00,-3.400253927723895231e+00,-3.697719037656759689e+00,-5.920586365883286462e+00,3.000000000000000000e+00
-6.028033680653351212e+00,-1.082220378196677757e+01,-7.994018512742218086e+00,1.997739619840774594e+01,4.715051539917340051e+00,-3.544703014180390799e+00,-3.762353902339760303e+00,-5.750230179658535334e+00,3.000000000000000000e+00
-5.845954884838977073e+00,-1.080650020438612202e+01,-7.833086711485520937e+00,2.092127003840328214e+01,4.513026056195405644e+00,-3.682599260943436370e+00,-3.814222728172199872e+00,-5.548681912773377967e+00,3.000000000000000000e+00
-5.647750081689894230e+00,-1.079070826720384169e+01,-7.654731632642642225e+00,2.187132084037070712e+01,4.285933479019024439e+00,-3.812108652638875217e+00,-3.853856558126620424e+00,-5.320203767146139739e+00,3.000000000000000000e+00
-5.436504722571310566e+00,-1.077399007840810796e+01,-7.462576280556504571e+00,2.282579147816915821e+01,4.037648194976338978e+00,-3.931427971560077506e+00,-3.881615690494328419e+00,-5.068952667932346223e+00,3.000000000000000000e+00
-5.215056518200485769e+00,-1.075525986068464590e+01,-7.260429614404051435e+00,2.378275379489034336e+01,3.772454627117679316e+00,-4.038725522090345521e+00,-3.897611747411434013e+00,-4.798866597440141213e+00,5.000000000000000000e+00
-4.985920420619441629e+00,-1.073313407934620045e+01,-7.052077926061860680e+00,2.474030391810278928e+01,3.495067874993094570e+00,-4.132067933988667896e+00,-3.901897659798862605e+00,-4.513708315957713602e+00,7.000000000000000000e+00
-4.751163692298274732e+00,-1.070605884551986264e+01,-6.841460850329667664e+00,2.569632752150707944e+01,3.210374857178703856e+00,-4.209653871474830389e+00,-3.894559267863781038e+00,-4.217158722104027646e+00,9.000000000000000000e+00
-4.512510428374286953e+00,-1.067232151341356605e+01,-6.632586191489122207e+00,2.664854067041461150e+01,2.923386643345179170e+00,-4.269854473120358485e+00,-3.875663803838693688e+00,-3.912755280426186921e+00,1.100000000000000000e+01
-4.271481594503002022e+00,-1.062996718584547651e+01,-6.429171667686182090e+00,2.759483224636433008e+01,2.639374650670629485e+00,-4.310936989957468768e+00,-3.845053064977469237e+00,-3.603692380003286733e+00,1.100000000000000000e+01
-4.029289697490042954e+00,-1.057686360350857058e+01,-6.234628400389054192e+00,2.853325242505677650e+01,2.363707163655464960e+00,-4.331190104261702700e+00,-3.802449035840601343e+00,-3.292949604647898987e+00,1.100000000000000000e+01
-3.786988235493293331e+00,-1.051088023305145569e+01,-6.052118372217362818e+00,2.946191086235480583e+01,2.101626854670257671e+00,-4.329104660931728077e+00,-3.747627690348394935e+00,-2.983252178663946985e+00,1.100000000000000000e+01
-3.544750648076097743e+00,-1.042946522465811121e+01,-5.884132860571298806e+00,3.037937103914456927e+01,1.858664013266070114e+00,-4.302939208561729956e+00,-3.679801346405906948e+00,-2.676456532996195570e+00,1.100000000000000000e+01
-3.302850421689822014e+00,-1.033062252839666861e+01,-5.733293637718725577e+00,3.128388002945343516e+01,1.639654571300274810e+00,-4.251627459974651302e+00,-3.598728296583237896e+00,-2.374723242646419319e+00,1.100000000000000000e+01
-3.061296993548535461e+00,-1.021232820684967990e+01,-5.601711230383057405e+00,3.217401474791988392e+01,1.449315552145412189e+00,-4.174200976480307190e+00,-3.504137191298036580e+00,-2.079809502082132777e+00,1.100000000000000000e+01
-2.819867207469058279e+00,-1.007262881444529512e+01,-5.490980114043713556e+00,3.304865661428009105e+01,1.292237985289511615e+00,-4.069742188402869054e+00,-3.395627575286533695e+00,-1.792961945740432883e+00,1.100000000000000000e+01
-2.578033672918063068e+00,-9.909678717741257969e+00,-5.402141091595831668e+00,3.390702455791861070e+01,1.172792893113193902e+00,-3.937380285294273197e+00,-3.272610733306851039e+00,-1.514944869785517678e+00,1.100000000000000000e+01
-2.335185056973021922e+00,-9.722090050025098407e+00,-5.336159567445269758e+00,3.474821724361716235e+01,1.094785103437743601e+00,-3.776701414548983671e+00,-3.134750903004197120e+00,-1.246416081385633090e+00,1.100000000000000000e+01
-2.090757853406613798e+00,-9.508896354100579984e+00,-5.293639283776178317e+00,3.557144767830840948e+01,1.061331538908802941e+00,-3.587728661142614239e+00,-2.982002818584134740e+00,-9.880639800533707051e-01,1.100000000000000000e+01
-1.843866120966065170e+00,-9.269237218855243654e+00,-5.274383955628832332e+00,3.637654036767889920e+01,1.075385152200976968e+00,-3.370444723916074192e+00,-2.814181473202796546e+00,-7.399696792791183864e-01,1.100000000000000000e+01
-1.593616354898393483e+00,-9.002707360117142343e+00,-5.278043728941224977e+00,3.716330101645750972e+01,1.139200646605934120e+00,-3.125308525157515227e+00,-2.631351072359040533e+00,-5.021162185817389378e-01,1.100000000000000000e+01
-1.338987879035198558e+00,-8.709059749371807158e+00,-5.303798295230239823e+00,3.793179810882056557e+01,1.254597133546645260e+00,-2.852921585936871729e+00,-2.433329980354898670e+00,-2.739091327325688385e-01,1.100000000000000000e+01
-1.079082696334927594e+00,-8.388350273346810937e+00,-5.350224321065456756e+00,3.868255778393133681e+01,1.422794530530472779e+00,-2.554045716003867206e+00,-2.220141456523560652e+00,-5.447403962353973561e-02,1.100000000000000000e+01
-8.132695028897266587e-01,-8.041218953724397878e+00,-5.415393235288410878e+00,3.941644481750958562e+01,1.644260742936285435e+00,-2.229837358102639389e+00,-1.992307964427852074e+00,1.567368997748527504e-01,1.100000000000000000e+01
-5.410430014941196575e-01,-7.668796108620528962e+00,-5.496950544515084580e+00,4.013460905872850759e+01,1.918819989667804204e+00,-1.881712033756673730e+00,-1.750420841561543650e+00,3.604942878217141100e-01,1.100000000000000000e+01
-2.620473419768810652e-01,-7.272701515718819287e+00,-5.592402740874831579e+00,4.083828689654635724e+01,2.245646437086679104e+00,-1.511401265979486652e+00,-1.495255641733961527e+00,5.576637160558703954e-01,1.100000000000000000e+01
2.385739423882000596e-02,-6.855084462674812862e+00,-5.699136915998018083e+00,4.152879771733500291e+01,2.623411682785945054e+00,-1.120860402588209626e+00,-1.227826420383434369e+00,7.491703372298761376e-01,1.100000000000000000e+01
3.164015645732725091e-01,-6.418751951244433762e+00,-5.814753295689818913e+00,4.220721146097132248e+01,3.049794067083507532e+00,-7.127004605083356870e-01,-9.495034164843157987e-01,9.357048868942630104e-01,1.100000000000000000e+01
6.152178820396108083e-01,-5.966715197996967035e+00,-5.936410558881196842e+00,4.287502888353444064e+01,3.522084068995945838e+00,-2.894954350052899583e-01,-6.617933040625814112e-01,1.118167707712129477e+00,1.100000000000000000e+01
9.198926702652213683e-01,-5.502246797094239028e+00,-6.061166731473257130e+00,4.353383992624496557e+01,4.037065805969473509e+00,1.460087805501245894e-01,-3.663226163879695352e-01,1.297592118949598250e+00,1.100000000000000000e+01
1.229783092369132413e+00,-5.028867815457982893e+00,-6.186055844876205079e+00,4.418527762632125189e+01,4.590978651610464922e+00,5.908338703728763797e-01,-6.498196142439960354e-02,1.474799900023020971e+00,1.100000000000000000e+01
1.544142804747656639e+00,-4.550291186501470797e+00,-6.308032148214442358e+00,4.483109828913188721e+01,5.179626396131493671e+00,1.041926900446492166e+00,2.403416461394499437e-01,1.650689781427075786e+00,1.100000000000000000e+01
1.861998387035254110e+00,-4.070469577576512066e+00,-6.424046849010187188e+00,4.547311380048116547e+01,5.798364512154717154e+00,1.496075563162304167e+00,5.477499830690361060e-01,1.826196110191532274e+00,1.100000000000000000e+01
2.182268100331794525e+00,-3.593544605011016024e+00,-6.531298373501499555e+00,4.611303266775842502e+01,6.442138784968767240e+00,1.949887562807856911e+00,8.550841680250644838e-01,2.002141965538126733e+00,1.100000000000000000e+01
2.503379483904672576e+00,-3.123939983309452550e+00,-6.627188274171271765e+00,4.675241503342137150e+01,7.105363494574760352e+00,2.399767841071315466e+00,1.159808899785458092e+00,2.178914809516746764e+00,1.100000000000000000e+01
2.823416076595208768e+00,-2.666248751095025682e+00,-6.709376354185768498e+00,4.739272718526778760e+01,7.782173034358254249e+00,2.842046342530795577e+00,1.459290928494039186e+00,2.356603565342027640e+00,1.100000000000000000e+01
3.140656697932326491e+00,-2.224968203912453646e+00,-6.775855425025587131e+00,4.803523837940203833e+01,8.466592526720750911e+00,3.273050988470418865e+00,1.751029319957024155e+00,2.535269209994578610e+00,1.100000000000000000e+01
3.453200978327925164e+00,-1.804581263883420661e+00,-6.825106577097015403e+00,4.868089665445913994e+01,9.152414765493210425e+00,3.688996334661379883e+00,2.032411797945122167e+00,2.714812447955625707e+00,1.100000000000000000e+01
3.759121405891596712e+00,-1.409383163624942981e+00,-6.855894572187958502e+00,4.933051861760220902e+01,9.833467537530633962e+00,4.086268276259175991e+00,2.301065240473633366e+00,2.895122643886935521e+00,1.100000000000000000e+01
4.056441942933382450e+00,-1.043480711126932192e+00,-6.867444744628301123e+00,4.998463486264677869e+01,1.050356226642722923e+01,4.461319981217643615e+00,2.554681869686135087e+00,3.075973471264973114e+00,1.100000000000000000e+01
4.343182916236974833e+00,-7.105556062866579259e-01,-6.859287386345590321e+00,5.064360665218031698e+01,1.115663604450584145e+01,4.810795097111321361e+00,2.791009165034165740e+00,3.257077404478719185e+00,1.100000000000000000e+01
4.617623816141980697e+00,-4.138240472049237728e-01,-6.831275574066490108e+00,5.130764181585143291e+01,1.178682680812014461e+01,5.131597194338274548e+00,3.007882579758273778e+00,3.438044023042210462e+00,1.100000000000000000e+01
4.878225057193101399e+00,-1.561083982204418130e-01,-6.783754604744331118e+00,5.197654356296392564e+01,1.238837352317561979e+01,5.420673633359973209e+00,3.203323315066852750e+00,3.618415847458837042e+00,1.100000000000000000e+01
5.123337253539490987e+00,6.000226914039794718e-02,-6.717740646539937188e+00,5.264964764183607571e+01,1.295558598173934151e+01,5.674996076053185234e+00,3.375322000339616046e+00,3.797498566670631792e+00,1.100000000000000000e+01
5.351377745299527255e+00,2.324948507441609580e-01,-6.634408047682336829e+00,5.332622838914587504e+01,1.348324354238316047e+01,5.891974456851960085e+00,3.522174704083504970e+00,3.974536453865643804e+00,1.100000000000000000e+01
5.561102698222654794e+00,3.599959036944483382e-01,-6.535288603847993372e+00,5.400530747898014994e+01,1.396667541675178725e+01,6.069405206254492313e+00,3.642737393165873527e+00,4.148967250666357742e+00,1.100000000000000000e+01
5.751327623136177181e+00,4.416628208721024018e-01,-6.422262603397871139e+00,5.468568709056555832e+01,1.440163881020703229e+01,6.205404172465660118e+00,3.736063097974346103e+00,4.320036097341630743e+00,1.100000000000000000e+01
5.921260607241473295e+00,4.771714422217883111e-01,-6.297733558782622865e+00,5.536573055225269258e+01,1.478437080761977995e+01,6.298379402392816573e+00,3.801489397379287816e+00,4.486969283723259316e+00,1.100000000000000000e+01
6.070326332550722626e+00,4.667011500583099215e-01,-6.164400424448080784e+00,5.604353983897689062e+01,1.511154328606921737e+01,6.347021316967953908e+00,3.838460462486352753e+00,4.648839607947678587e+00,1.100000000000000000e+01
6.198363045346579447e+00,4.111196338349827895e-01,-6.025240661514703611e+00,5.671700572843964494e+01,1.538043910612984710e+01,6.350409377673798872e+00,3.846809811192167139e+00,4.804838096290942495e+00,1.100000000000000000e+01
6.305311507853406106e+00,3.116620314391527202e-01,-5.883734391855386825e+00,5.738353795995804063e+01,1.558875275651519132e+01,6.307800295112008016e+00,3.826557427251179089e+00,4.954027540745108205e+00,1.100000000000000000e+01
6.391378521210588026e+00,1.703118276531718212e-01,-5.743274318353383201e+00,5.804062648185536233e+01,1.573497020047202533e+01,6.219056002762300750e+00,3.778154570440818816e+00,5.095573645454608780e+00,1.100000000000000000e+01
6.457209864947434319e+00,-1.018693870149718281e-02,-5.607143442223969210e+00,5.868581377947312916e+01,1.581835703943482940e+01,6.084584995418731879e+00,3.702506007507877506e+00,5.228873634284700422e+00,1.100000000000000000e+01
6.503350750993303286e+00,-2.267989600162138575e-01,-5.478712345107578763e+00,5.931657329052063687e+01,1.583870635432065299e+01,5.905121642536181881e+00,3.600589590266400908e+00,5.353125584546882365e+00,1.100000000000000000e+01
6.530611006664244655e+00,-4.759285843060819809e-01,-5.361092211908817795e+00,5.993060430522242399e+01,1.579658663046896017e+01,5.681979784657841037e+00,3.473801988415254893e+00,5.467683784563607041e+00,1.100000000000000000e+01
6.539804832913563182e+00,-7.538601391451728029e-01,-5.257602727828293965e+00,6.052528886900365990e+01,1.569283940361435370e+01,5.416519488062204069e+00,3.323693233688550297e+00,5.571757573017857013e+00,1.100000000000000000e+01
6.532117836044977643e+00,-1.056467303450302264e+00,-5.171332455992228461e+00,6.109822763722151251e+01,1.552913786616173830e+01,5.110618954438445272e+00,3.152149748089851933e+00,5.664723201859016122e+00,1.100000000000000000e+01
6.508848673706611798e+00,-1.379453246442091219e+00,-5.105327124618976420e+00,6.164698938290157315e+01,1.530776697125701347e+01,4.766541266592168036e+00,2.961295240551743202e+00,5.745955554242212493e+00,1.100000000000000000e+01
6.471091679436587363e+00,-1.718504784245152406e+00,-5.062536944360862989e+00,6.216916938677800175e+01,1.503145619700650215e+01,4.386754522845643933e+00,2.753348963224766521e+00,5.814763951710068213e+00,1.100000000000000000e+01
6.420442993893007433e+00,-2.068965418024190761e+00,-5.045537230875424939e+00,6.266260832386289792e+01,1.470360114633238524e+01,3.974124049422823823e+00,2.530772909696605844e+00,5.870751754910512155e+00,1.100000000000000000e+01
6.358618888922602075e+00,-2.426103166942612521e+00,-5.056675599554659506e+00,6.312523953441534275e+01,1.432797366964309127e+01,3.531732870276891756e+00,2.296178244916188937e+00,5.913654447855213547e+00,1.100000000000000000e+01
6.287381639481360196e+00,-2.784950489432310938e+00,-5.097611019015767297e+00,6.355557432479822921e+01,1.390900010818930355e+01,3.063192089303237164e+00,2.052611137025082133e+00,5.943395169667735622e+00,1.100000000000000000e+01
6.208028794535214168e+00,-3.140895710790931439e+00,-5.169608667073260833e+00,6.395231421637479485e+01,1.345125867568191325e+01,2.572115890114202053e+00,1.802754914627229255e+00,5.959475222683420448e+00,1.100000000000000000e+01
6.122079419365276109e+00,-3.489326834740046568e+00,-5.273372387104757308e+00,6.431467421724660483e+01,1.295978078416102974e+01,2.062370469935018047e+00,1.549457989286247894e+00,5.961705816255661539e+00,1.100000000000000000e+01
6.030925397038470415e+00,-3.825744428199050695e+00,-5.408859893600299173e+00,6.464251738101302180e+01,1.244005360761988754e+01,1.538182525591377914e+00,1.295566828139828708e+00,5.949949191419031891e+00,1.100000000000000000e+01
5.935809647372920494e+00,-4.145955119195468441e+00,-5.575449110354260718e+00,6.493615119517284029e+01,1.189787022599497313e+01,1.003974747947989909e+00,1.043896086424257463e+00,5.924094509227131766e+00,1.100000000000000000e+01
5.837973602879372947e+00,-4.446294985254553467e+00,-5.772409052776663607e+00,6.519597469475893092e+01,1.133905254046442757e+01,4.640234607257471278e-01,7.971188565455236130e-01,5.884285796486278919e+00,1.100000000000000000e+01
5.738479716579729661e+00,-4.723474124360256710e+00,-5.998673989697738129e+00,6.542266591604081327e+01,1.076958940693976352e+01,-7.736362080600511781e-02,5.582352863411245147e-01,5.830930281595084530e+00,1.100000000000000000e+01
5.638198009826242973e+00,-4.974544619681505964e+00,-6.252347271388328132e+00,6.561771010630039314e+01,1.019563430432219242e+01,-6.156602431194873049e-01,3.300270703624162971e-01,5.764450785330342164e+00,1.100000000000000000e+01
5.538005281936756674e+00,-5.196969818751825620e+00,-6.531137487118870766e+00,6.578287114787754319e+01,9.623248992664906964e+00,-1.146551206405547418e+00,1.149209185353070595e-01,5.685218921476406173e+00,1.100000000000000000e+01
5.438597929520258667e+00,-5.388647565880501311e+00,-6.832249976079504350e+00,6.592042180989206202e+01,9.058542663552088925e+00,-1.665674115792921794e+00,-8.464668017024408464e-02,5.593790739467846329e+00,1.100000000000000000e+01
5.340130534786820427e+00,-5.548306435894039268e+00,-7.152660640852877449e+00,6.603286772752747424e+01,8.507284200713826294e+00,-2.169011271145171449e+00,-2.669267001482239499e-01,5.490369613869132692e+00,1.100000000000000000e+01
5.242575543428219298e+00,-5.675128312445304246e+00,-7.489042410847763342e+00,6.612299108601357034e+01,7.975025056663076484e+00,-2.652736634334189603e+00,-4.303802673145363800e-01,5.375128481776151546e+00,1.100000000000000000e+01
5.146106061492335293e+00,-5.768439903321848305e+00,-7.837288055856161506e+00,6.619440540142106499e+01,7.467452687188126603e+00,-3.112844756271459623e+00,-5.733344283309805833e-01,5.248686994727971289e+00,1.100000000000000000e+01
5.050163821173883960e+00,-5.828423318436385614e+00,-8.192961421488620388e+00,6.625111808918498468e+01,6.989663271183689908e+00,-3.545763368655758363e+00,-6.948188172230801429e-01,5.111279496436508474e+00,1.100000000000000000e+01
4.954338959016908461e+00,-5.855533594358104388e+00,-8.551204460162875165e+00,6.629760649913241366e+01,6.546621071822778859e+00,-3.948024058642766843e+00,-7.936361077402345199e-01,4.963630300214740387e+00,1.100000000000000000e+01
4.858456522239192665e+00,-5.850636224784920181e+00,-8.906950089358325329e+00,6.633870149794043414e+01,6.143065179415766686e+00,-4.316295487686642396e+00,-8.686760659169060483e-01,4.806776474799329790e+00,1.100000000000000000e+01
4.761873306241321657e+00,-5.815550523589439358e+00,-9.255707866918488236e+00,6.637881029861034676e+01,5.782961991084562214e+00,-4.648083016191390193e+00,-9.196014664323570731e-01,4.641476954567197666e+00,1.100000000000000000e+01
4.664177247930872738e+00,-5.752154913022507365e+00,-9.592741805917398779e+00,6.642274931639441604e+01,5.470156341724469407e+00,-4.940892822886820746e+00,-9.460132247083379298e-01,4.468877527021807516e+00,1.100000000000000000e+01
4.564722728713946687e+00,-5.662821001247288599e+00,-9.913416999859339995e+00,6.647534110077447167e+01,5.207857395397314626e+00,-5.192713771581878746e+00,-9.479358786741556298e-01,4.289890554852287430e+00,1.100000000000000000e+01
4.462901350589659089e+00,-5.550254557602817940e+00,-1.021327943890538492e+01,6.654138394494752617e+01,4.998707975350470178e+00,-5.402001782492493298e+00,-9.258007898349489562e-01,4.105359229579180536e+00,1.100000000000000000e+01
4.358112430628972689e+00,-5.417357663604509099e+00,-1.048794238088597730e+01,6.662573796713869001e+01,4.844824159580441325e+00,-5.567537083216597793e+00,-8.801319770786563135e-01,3.916356817434218929e+00,1.100000000000000000e+01
4.249813142715316516e+00,-5.267016753690716868e+00,-1.073294529024947153e+01,6.673348394561337216e+01,4.747978655146743776e+00,-5.688312246948254547e+00,-8.115217269670133016e-01,3.724187844576255735e+00,1.100000000000000000e+01
4.137424952567055669e+00,-5.102329244808817776e+00,-1.094405374732235714e+01,6.686962179290489416e+01,4.709295298392021323e+00,-5.763794771786803217e+00,-7.209039714005314181e-01,3.530027832521306586e+00,1.100000000000000000e+01
4.020307382549186848e+00,-4.926698432491565249e+00,-1.111745307893379575e+01,6.703893564995932763e+01,4.729270715662637237e+00,-5.793949126026689100e+00,-6.095251995808382839e-01,3.334983910188008771e+00,1.100000000000000000e+01
3.898191174143957660e+00,-4.743411340197917880e+00,-1.124964102593976278e+01,6.724611297511019359e+01,4.808027964400594101e+00,-5.779006138431356021e+00,-4.787815237353867381e-01,3.140301110805516771e+00,1.100000000000000000e+01
3.770829994571337274e+00,-4.556028008710439003e+00,-1.133786026190460916e+01,6.749525738589289858e+01,4.944876960920828068e+00,-5.719896313155208745e+00,-3.305443428811997708e-01,2.946878421619173682e+00,1.100000000000000000e+01
3.638230537230859429e+00,-4.368010947369396213e+00,-1.137996154325131748e+01,6.779009945107465285e+01,5.138783500091949286e+00,-5.617793591825021693e+00,-1.664149249785055740e-01,2.755984853261383982e+00,1.100000000000000000e+01
3.500332252199024108e+00,-4.182842752806214648e+00,-1.137451622989792632e+01,6.813379978083644062e+01,5.388047816539108581e+00,-5.474404739456303126e+00,1.157959939449701957e-02,2.568590321175778346e+00,1.100000000000000000e+01
3.357292440429313185e+00,-4.003936865412043744e+00,-1.132098805100330097e+01,6.852876268738195620e+01,5.690151208276887473e+00,-5.292130519712730852e+00,2.012916009850130306e-01,2.385632492243951130e+00,1.100000000000000000e+01
3.209807338070834071e+00,-3.834026381054740362e+00,-1.121888786742051636e+01,6.897744653446150664e+01,6.042536232370298244e+00,-5.073241771177572801e+00,4.008520283157962494e-01,2.208476988792011930e+00,1.100000000000000000e+01
3.058476756814587638e+00,-3.675654692455156969e+00,-1.106813259175296515e+01,6.948194354465491074e+01,6.442130871351992027e+00,-4.820335100191003974e+00,6.082072445580535280e-01,2.038253986563345332e+00,1.100000000000000000e+01
