1.684421331569859103e+04,-2.512733606045181659e+03,-8.556342097786871818e+03,1.155317893478815131e+04,-7.909184288211426974e+03,-2.616888007838144767e+04,6.935854983776352128e+03,9.813892836156352132e+03,8.000000000000000000e+00,1.555413563641800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.689273122701215107e+04,-2.816231844805728997e+03,-8.954657036347980466e+03,1.138308034312161908e+04,-8.135960685155549072e+03,-2.595399161935431039e+04,7.484837643243276034e+03,1.010019197228262419e+04,8.000000000000000000e+00,1.555413563643800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.694622889349483739e+04,-3.150563488384056654e+03,-9.346409457228390238e+03,1.120924863245189226e+04,-8.334516448767037218e+03,-2.575902135795953291e+04,8.052171418116701716e+03,1.038286180826565760e+04,8.000000000000000000e+00,1.555413563645800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.700749715174295852e+04,-3.507783737976328666e+03,-9.726849901666497317e+03,1.103352345051740122e+04,-8.502441216887475093e+03,-2.558883100476348045e+04,8.626307730171665753e+03,1.065857752885710215e+04,8.000000000000000000e+00,1.555413563647800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.707915058946986755e+04,-3.879548925370768757e+03,-1.009160482492468509e+04,1.085775273173101596e+04,-8.637693819535914372e+03,-2.544752159608765942e+04,9.195515369402626675e+03,1.092395047530840020e+04,8.000000000000000000e+00,1.555413563649800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.716378166140535177e+04,-4.257171273679619844e+03,-1.043676457521259545e+04,1.068349325916493035e+04,-8.738902338671567122e+03,-2.533847356139231852e+04,9.748371804050770152e+03,1.117566502432456764e+04,8.000000000000000000e+00,1.555413563651800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.726333315097309605e+04,-4.631986008718428820e+03,-1.075872310567554632e+04,1.051234980214922143e+04,-8.805629470370815397e+03,-2.526401002870319280e+04,1.027391570891653828e+04,1.141074995142023727e+04,8.000000000000000000e+00,1.555413563653800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.737885440642539834e+04,-4.995827331502536254e+03,-1.105419286451381413e+04,1.034616500727711536e+04,-8.838151695225247749e+03,-2.522531052797348093e+04,1.076199778932705885e+04,1.162646521617809412e+04,8.000000000000000000e+00,1.555413563655800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.751095619409357460e+04,-5.340988921783843580e+03,-1.132106269439342577e+04,1.018631446985808725e+04,-8.836941598910343600e+03,-2.522241498023742679e+04,1.120375355113610931e+04,1.182038398022863475e+04,8.000000000000000000e+00,1.555413563657800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.765986636673202884e+04,-5.660316014173424264e+03,-1.155815077223806838e+04,1.003387500360433478e+04,-8.803655397196858758e+03,-2.525418209961258253e+04,1.159178336875641799e+04,1.199077954411728388e+04,8.000000000000000000e+00,1.555413563659800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.782512398582831520e+04,-5.947571290507947197e+03,-1.176466836301148214e+04,9.889821639687572315e+03,-8.740222025749089880e+03,-2.531864875193181069e+04,1.192008255730578458e+04,1.213608224836790032e+04,8.000000000000000000e+00,1.555413563661800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.800554063339149434e+04,-6.197546556210573726e+03,-1.194037474193665912e+04,9.754962611565641055e+03,-8.649368262270116247e+03,-2.541285846266954832e+04,1.218435899856046672e+04,1.225528577956432491e+04,8.000000000000000000e+00,1.555413563663800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.819917928671141271e+04,-6.406176221531552983e+03,-1.208568042792538108e+04,9.629989099642578367e+03,-8.534663274959000773e+03,-2.553281953981309925e+04,1.238215054911683728e+04,1.234802052874367291e+04,8.000000000000000000e+00,1.555413563665800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.840333201807037767e+04,-6.570703953471675050e+03,-1.220179095732468704e+04,9.515394389989083720e+03,-8.399705520719911874e+03,-2.567370893624485689e+04,1.251285124641201401e+04,1.241433171327983655e+04,8.000000000000000000e+00,1.555413563667800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.861507601780938421e+04,-6.689454462571729891e+03,-1.229092406854206638e+04,9.411142526452222228e+03,-8.248014578347207134e+03,-2.583027478393151978e+04,1.257783025481116601e+04,1.245461909430921150e+04,8.000000000000000000e+00,1.555413563669800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.883093037262851067e+04,-6.761957549705723068e+03,-1.235517233803199269e+04,9.317492222561062590e+03,-8.084090727037562829e+03,-2.599671894075821183e+04,1.257984978200859405e+04,1.246966717832342511e+04,8.000000000000000000e+00,1.555413563671800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.904681889325889642e+04,-6.789035689541048669e+03,-1.239665052325955912e+04,9.234779938669315015e+03,-7.912507741944619738e+03,-2.616705947685173305e+04,1.252305204419891743e+04,1.246060255545744803e+04,8.000000000000000000e+00,1.555413563673800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.925853158645606527e+04,-6.772501735905068927e+03,-1.241822739555110456e+04,9.162806291769196832e+03,-7.737348619763759416e+03,-2.633535980971659228e+04,1.241323785827431675e+04,1.242886182442925019e+04,8.000000000000000000e+00,1.555413563675800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.946164245857193600e+04,-6.715199537661991599e+03,-1.242308003994577484e+04,9.101430645367398029e+03,-7.563007703770621447e+03,-2.649555424362816120e+04,1.225748235347881200e+04,1.237628606757628950e+04,8.000000000000000000e+00,1.555413563677800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.965181346545620545e+04,-6.620865132483451816e+03,-1.241458186405686138e+04,9.050515574718259813e+03,-7.393556431903831253e+03,-2.664189514671626239e+04,1.206365678351544011e+04,1.230491275146619591e+04,8.000000000000000000e+00,1.555413563679800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.982469107693788828e+04,-6.493871269621602551e+03,-1.239572600127413898e+04,9.010049147990190249e+03,-7.232672686527094811e+03,-2.676919548206517356e+04,1.184005407005016968e+04,1.221667114450136251e+04,8.000000000000000000e+00,1.555413563681800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
1.997612803529529992e+04,-6.339150370834447131e+03,-1.236898763389895612e+04,8.980157135587622179e+03,-7.083612611227666093e+03,-2.687299495624751944e+04,1.159511564359074328e+04,1.211334475772708902e+04,8.000000000000000000e+00,1.555413563683800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
2.010232183654133041e+04,-6.162078802266574712e+03,-1.233680900843844574e+04,8.961070105416889419e+03,-6.949412776549416776e+03,-2.694949904887626326e+04,1.133753692305777440e+04,1.199687077111413419e+04,8.000000000000000000e+00,1.555413563685800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
2.019976122830732493e+04,-5.968248809088628150e+03,-1.230168450312782625e+04,8.953006873309139337e+03,-6.832415038628157163e+03,-2.699563724597923647e+04,1.107605016051030179e+04,1.186916733469379687e+04,8.000000000000000000e+00,1.555413563687800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
2.026550871662740246e+04,-5.763237102444092670e+03,-1.226577262623491333e+04,8.956301123063876730e+03,-6.734350912248334680e+03,-2.700924455149770438e+04,1.081878674025091823e+04,1.173200861247904686e+04,8.000000000000000000e+00,1.555413563689800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
2.029746139903814765e+04,-5.552367255600155659e+03,-1.223063037718418309e+04,8.971453296951720404e+03,-6.656625142554206832e+03,-2.698923225368644489e+04,1.057297892047971800e+04,1.158696141254538634e+04,8.000000000000000000e+00,1.555413563691800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
2.029430538373607124e+04,-5.340676559067075686e+03,-1.219732517378293051e+04,8.998888520154487196e+03,-6.599984027244904610e+03,-2.693552629259714013e+04,1.034496949342587686e+04,1.143534865536928919e+04,8.000000000000000000e+00,1.555413563693800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
2.025548145479150844e+04,-5.132977862884641581e+03,-1.216649580874403728e+04,9.039336234784568660e+03,-6.564680274701646340e+03,-2.684905770470888092e+04,1.013993117599651850e+04,1.127846278546287249e+04,8.000000000000000000e+00,1.555413563695800049e+12,7.050000000000000000e+02,4.500000000000000000e+00,0.000000000000000000e+00
